4735.599882148;266.143571115;-30.280645449;-1.671210703;0.000008644;78.295411398;4.557425402
4752.972045664;264.402815786;-47.565373842;-1.671103404;0.000006697;87.199013304;21.637704181
4768.722655766;262.826477437;-63.236904580;-1.670990481;0.000007210;87.387190590;14.949891460
4787.916593112;260.907855446;-82.334708640;-1.670851128;0.000006162;94.414922074;16.204872476
4812.453345926;258.458570847;-106.748910294;-1.670734408;0.000005464;94.183240446;14.510154518
4847.397699835;254.976171235;-141.519310920;-1.670508262;0.000003823;113.051274106;-6.475535729
4870.223488560;252.704573505;-164.231784898;-1.670460482;0.000003371;108.251175981;-40.824411614
4896.470684639;250.094998530;-190.348932904;-1.670333422;0.000003429;81.380679277;-3.979338399
4914.042516352;248.349201069;-207.833825266;-1.670289772;0.000002743;87.609284758;91.376243568
4931.514398542;246.614128155;-225.219341916;-1.670237348;0.000002172;117.931176704;82.679745713
4961.214987033;243.666049552;-254.773255178;-1.670214638;0.000001121;120.681183043;-21.062643193
4987.383244461;241.069494313;-280.812371862;-1.670177075;0.000000646;77.714950744;-6.139206357
5006.487113850;239.174114386;-299.821984182;-1.670175732;-0.000000202;86.430570721;26.245623797
5025.412695578;237.296367968;-318.654182995;-1.670184646;-0.000000678;89.263025215;-2.620636660
5043.949129319;235.456977574;-337.099128612;-1.670200965;-0.000003137;85.890682428;-32.660683950
5059.867488500;233.877041297;-352.938887459;-1.670281751;-0.000030752;76.197777650;-60.408335675
5073.033257520;232.568509828;-366.039468075;-1.670966219;-0.000225380;63.389379720;-52.032326798
5081.788353795;231.686596951;-374.750030126;-1.673948935;-0.000404455;57.784269936;-21.726077589
5100.778392716;229.662789453;-393.631829778;-1.684256323;-0.001982437;58.722904368;8.395246046
5104.244107603;229.265334232;-397.074678747;-1.692037466;-0.002440792;59.289902080;5.823300819
5130.451626515;225.229730928;-422.948841093;-1.794771468;-0.013777144;52.774592160;-17.159293428
5145.100197089;219.863094396;-436.541356118;-2.077294614;-0.013462034;45.561310200;13.118020774
5150.933854698;216.899311749;-441.563805686;-2.142295557;-0.011747974;48.174072749;11.618744352
5159.486457816;211.859867164;-448.469194853;-2.250364491;-0.012102048;47.523791972;-1.383569332
5168.993289589;205.495281568;-455.521921023;-2.359776245;-0.012882272;47.742434028;20.208843463
5177.620668290;199.087384812;-461.289886018;-2.481670176;-0.012091522;54.476758427;21.899930815
5200.347315893;179.891350989;-473.347155592;-2.634506999;-0.013553374;51.959952800;-10.867829560
5214.735066727;166.463203543;-478.473881916;-2.891706279;-0.016459688;45.204834061;80.534414666
5224.912888116;156.532586538;-480.657229408;-3.049031044;-0.011669027;70.028713108;68.954754138
5238.567351802;142.913819573;-481.114044385;-3.138963502;-0.010651610;74.000399710;14.721778734
5257.406129698;124.372119664;-477.978912176;2.837895241;-0.010665851;68.255454697;0.648468378
5277.117772694;105.826079288;-471.370656067;2.743041658;-0.007181965;70.205217352;-21.550807928
5289.171044754;95.042413109;-465.995617597;2.639008472;-0.007474002;60.949252601;-18.469796804
5300.252538775;85.528424032;-460.318737484;2.567974121;-0.006302283;62.129913542;6.044750586
5310.273830949;77.285677688;-454.621882238;2.505794909;-0.007228545;63.023903593;40.276138366
5320.420187925;69.311611039;-448.350204062;2.421933668;-0.007092541;75.018277819;55.695921775
5349.452666303;48.802293642;-427.852717206;2.313432062;-0.005874232;80.888288461;0.519264484
