s_m,x_m,y_m,psi_rad,kappa_radpm,vx_realistic_mps,ax_realistic_mps2
4331.1534678,304.1004921,354.5071416,3.0472556,0.0000083,47.1169219041012,2.53912754038445
4333.153077,303.9121514,352.5164261,3.0472721,0.0000081,47.2241307430218,2.52904285418533
4335.1526862,303.7238433,350.5257113,3.0472879,0.0000078,47.3305157739629,2.51529123673967
4337.1522953,303.5355644,348.5349754,3.0473032,0.0000075,47.4357329122013,2.49324567695479
4339.1519045,303.3473168,346.5442507,3.047318,0.0000073,47.5403041446456,2.48342557328465
4341.1515137,303.1590984,344.5535266,3.0473323,0.000007,47.6440823535779,2.46999892506735
4343.1511229,302.9709065,342.5627837,3.0473461,0.0000068,47.7467429507301,2.448698247783
4345.150732,302.7827428,340.5720507,3.0473595,0.0000066,47.8487832983521,2.43912690974362
4347.1503412,302.5946056,338.5813181,3.0473724,0.0000064,47.9500601078726,2.42602434914279
4349.1499504,302.4064922,336.5905687,3.0473849,0.0000061,48.0502657865801,2.4054144710856
4351.1495595,302.2184044,334.5998282,3.047397,0.0000059,48.1498756752035,2.39608965986565
4353.1491687,302.0303405,332.609088,3.0474086,0.0000057,48.2487496112528,2.38329357351904
4355.1487779,301.8422982,330.6183328,3.04742,0.0000056,48.3465961984975,2.36334303002846
4357.1483871,301.654279,328.6275856,3.0474309,0.0000054,48.4438695569514,2.35424343675555
4359.1479962,301.4662815,326.6368384,3.0474415,0.0000052,48.5404335496027,2.34175557924603
4361.1476054,301.2783036,324.6460781,3.0474517,0.000005,48.6360107753685,2.3224175399771
4363.1472146,301.0903465,322.6553247,3.0474616,0.0000049,48.7310364363792,2.31354407200125
4365.1468238,300.9024091,320.6645712,3.0474712,0.0000047,48.8253776183124,2.30134653488477
4367.1464329,300.7144895,318.6738061,3.0474805,0.0000046,48.9187702163098,2.28259110876004
4369.1460421,300.5265889,316.6830472,3.0474895,0.0000044,49.011631415363,2.27392795534201
4371.1456513,300.338706,314.692288,3.0474982,0.0000043,49.1038320229853,2.26201833492453
4373.1452604,300.1508393,312.7015186,3.0475066,0.0000041,49.1951198297695,2.24381248410646
4375.1448696,299.9629898,310.7107546,3.0475148,0.000004,49.2858954053463,2.23535449860653
4377.1444788,299.7751564,308.7199903,3.0475227,0.0000039,49.3760329774478,2.22372118593984
4379.144088,299.5873378,306.729217,3.0475304,0.0000038,49.4652915324904,2.20603951118196
4381.1436971,299.3995348,304.7384484,3.0475378,0.0000037,49.5540558255468,2.19777514693791
4383.1433063,299.2117465,302.7476793,3.047545,0.0000035,49.6422036037744,2.18640969374951
4385.1429155,299.0239716,300.7569026,3.0475519,0.0000034,49.7295040492116,2.16922245155923
4387.1425247,298.8362108,298.7661297,3.0475587,0.0000033,49.8163274036368,2.16114803977133
4389.1421338,298.6484634,296.7753564,3.0475652,0.0000032,49.9025547320754,2.15004342634921
4391.141743,298.4607283,294.7845764,3.0475716,0.0000031,49.9879647124236,2.13332867810678
4393.1413522,298.273006,292.7937998,3.0475777,0.000003,50.0729137740155,2.12543474231748
4395.1409613,298.0852958,290.8030226,3.0475837,0.0000029,50.1572861990258,2.11457955232232
4397.1405705,297.8975969,288.8122397,3.0475895,0.0000028,50.2408695613031,2.0983138667516
4399.1401797,297.7099097,286.8214595,3.0475951,0.0000028,50.3240074784615,2.09059710676991
4401.1397889,297.5222335,284.8306789,3.0476005,0.0000027,50.4065873486372,2.07998629020702
4403.139398,297.3345676,282.8398932,3.0476058,0.0000026,50.4884048417276,2.06414726918114
4405.1390072,297.1469124,280.8491099,3.0476109,0.0000025,50.5697914646638,2.05659818863648
4407.1386164,296.9592672,278.858326,3.0476158,0.0000024,50.6506377307675,2.04622327049348
4409.1382256,296.7716314,276.867538,3.0476207,0.0000024,50.7307470059373,2.03079412891516
4411.1378347,296.5840054,274.8767517,3.0476253,0.0000023,50.8104392868846,2.02340766147004
4413.1374439,296.3963885,272.8859649,3.0476299,0.0000022,50.8896082014651,2.01326398489201
4415.1370531,296.2087803,270.8951746,3.0476343,0.0000022,50.9680641115306,1.99822454769408
4417.1366622,296.0211808,268.9043857,3.0476385,0.0000021,51.0461162044958,1.99099421126716
4419.1362714,295.8335898,266.9135963,3.0476427,0.000002,51.1236609219283,1.98106872518075
4421.1358806,295.6460067,264.9228039,3.0476467,0.000002,51.2005156220369,1.96640771160246
4423.1354898,295.4584317,262.9320126,3.0476506,0.0000019,51.2769790828295,1.95932882747613
4425.1350989,295.2708644,260.9412207,3.0476544,0.0000019,51.3529505591925,1.94961787129645
4427.1347081,295.0833043,258.9504264,3.0476581,0.0000018,51.4282537056491,1.93531518002002
4429.1343173,294.8957516,256.9596329,3.0476616,0.0000018,51.5031776917484,1.92838509024883
4431.1339265,294.7082059,254.9688388,3.0476651,0.0000017,51.5776242846831,1.91887857490237
4433.1335356,294.5206668,252.9780428,3.0476685,0.0000017,51.6514233357037,1.90492375538525
4435.1331448,294.3331346,250.9872472,3.0476718,0.0000016,51.7248546059564,1.89813374614781
4437.132754,294.1456087,248.9964511,3.047675,0.0000016,51.7978224748154,1.88882635795888
4439.1323631,293.958089,247.0056535,3.047678,0.0000015,51.8701624900704,1.87520241176623
4441.1319723,293.7705755,245.0148561,3.047681,0.0000015,51.9421458051333,1.86855363923633
4443.1315815,293.5830678,243.0240581,3.047684,0.0000014,52.0136790105111,1.85943667561524
4445.1311907,293.3955658,241.033259,3.0476868,0.0000014,52.084603351106,1.84613624341177
4447.1307998,293.2080695,239.0424599,3.0476896,0.0000014,52.1551812725112,1.839616384637
4449.130409,293.0205785,237.0516602,3.0476922,0.0000013,52.2253220766742,1.83069082795034
4451.1300182,292.8330928,235.0608597,3.0476948,0.0000013,52.2948719048122,1.8176955598047
4453.1296274,292.6456122,233.0700591,3.0476974,0.0000012,52.3640852958457,1.81130426132467
4455.1292365,292.4581366,231.0792579,3.0476998,0.0000012,52.4328738620844,1.80256045210274
4457.1288457,292.2706658,229.0884561,3.0477022,0.0000012,52.5010886416393,1.78986151894251
4459.1284549,292.0831997,227.0976541,3.0477046,0.0000011,52.5689766666877,1.7835983214851
4461.128064,291.8957382,225.1068515,3.0477068,0.0000011,52.6364514594211,1.77502554305193
4463.1276732,291.7082811,223.1160485,3.047709,0.0000011,52.7033690554301,1.76261630344454
4465.1272824,291.5208284,221.1252451,3.0477112,0.0000011,52.7699689799262,1.75647230206274
4467.1268916,291.3333799,219.1344412,3.0477133,0.000001,52.8361669651097,1.74806992850846
4469.1265007,291.1459355,217.1436372,3.0477153,0.000001,52.9018235435598,1.73593795632239
4471.1261099,290.958495,215.1528326,3.0477173,0.000001,52.9671711342302,1.72990895643156
4473.1257191,290.7710584,213.1620275,3.0477192,0.0000009,53.0321277788317,1.72167611238864
4475.1253282,290.5836256,211.1712226,3.0477211,0.0000009,53.0965580067475,1.70980803537392
4477.1249374,290.3961965,209.1804169,3.0477229,0.0000009,53.1606877313914,1.70389491871621
4479.1245466,290.2087709,207.1896106,3.0477246,0.0000009,53.2244368031634,1.69581959800698
4481.1241558,290.0213488,205.1988048,3.0477264,0.0000008,53.2876739490022,1.68420956485817
4483.1237649,289.8339301,203.207998,3.047728,0.0000008,53.3506187764154,1.6784102780978
4485.1233741,289.6465147,201.2171908,3.0477297,0.0000008,53.4131927442843,1.67048524073099
4487.1229833,289.4591025,199.2263841,3.0477313,0.0000008,53.4752688773926,1.65912978680223
4489.1225925,289.2716934,197.2355764,3.0477328,0.0000008,53.53706037713,1.6534361601828
4491.1222016,289.0842873,195.2447682,3.0477343,0.0000007,53.5984906111153,1.64566213600334
4493.1218108,288.8968843,193.2539608,3.0477358,0.0000007,53.6594363014845,1.63454649119825
4495.12142,288.7094841,191.2631522,3.0477372,0.0000007,53.7201048443998,1.62895837352443
4497.1210291,288.5220867,189.2723432,3.0477386,0.0000007,53.7804213153691,1.62132998026963
4499.1206383,288.334692,187.2815351,3.04774,0.0000007,53.8402661341728,1.61044981688054
4501.1202475,288.1473001,185.2907257,3.0477413,0.0000005,53.8998409916986,1.60496399292345
4503.1198567,287.9599101,183.2999158,3.0477419,0,53.9590725712731,1.59747560211487
4505.1194658,287.7725204,181.3091072,3.0477414,-0.0000005,54.0178447904584,1.58682090767959
4507.119075,287.5851285,179.3182975,3.04774,-0.0000005,54.0763540351389,1.58143649459884
4509.1186842,287.3977348,177.3274881,3.0477399,0.0000005,54.1345283959101,1.57408230416109
4511.1182934,287.2103426,175.3366795,3.0477411,0.0000006,54.1922554884137,1.56365310629394
4513.1179025,287.0229526,173.34587,3.0477422,0.0000005,54.24972609317,1.55836114730132
4515.1175117,286.8355648,171.3550601,3.0477433,0.0000005,54.3068700085986,1.55114032953505
4517.1171209,286.6481792,169.3642508,3.0477443,0.0000005,54.3635781479253,1.54092582559575
4519.11673,286.4607956,167.3734407,3.0477454,0.0000005,54.4200362869009,1.53573026398881
4521.1163392,286.2734141,165.3826302,3.0477464,0.0000005,54.4761755308898,1.52863644673734
4523.1159484,286.0860346,163.3918204,3.0477474,0.0000005,54.5318901913212,1.51863358250062
4525.1155576,285.8986571,161.4010097,3.0477484,0.0000005,54.5873608389771,1.51352462430475
4527.1151667,285.7112814,159.4101987,3.0477493,0.0000005,54.6425201865575,1.50655669992179
4529.1147759,285.5239077,157.4193883,3.0477502,0.0000005,54.6972656431988,1.49675659231692
4531.1143851,285.3365357,155.4285771,3.0477511,0.0000004,54.7517730751572,1.49173799331671
4533.1139943,285.1491655,153.4377656,3.047752,0.0000004,54.8059766017356,1.48489424745645
4535.1136034,284.9617971,151.4469546,3.0477529,0.0000004,54.8597763300805,1.47528527362236
4537.1132126,284.7744303,149.4561429,3.0477537,0.0000004,54.9133439225305,1.47035774981982
4539.1128218,284.5870652,147.465331,3.0477545,0.0000004,54.9666145042496,1.46362831914022
4541.1124309,284.3997017,145.4745196,3.0477553,0.0000004,55.0194913810242,1.45421466821076
4543.1120401,284.2123397,143.4837074,3.0477561,0.0000004,55.0721416104374,1.44937064039166
4545.1116493,284.0249792,141.492895,3.0477569,0.0000004,55.1245016242181,1.44275635417811
4547.1112585,283.8376203,139.5020832,3.0477576,0.0000004,55.1764775262946,1.43352833425347
4549.1108676,283.6502628,137.5112706,3.0477583,0.0000004,55.2282320701078,1.4287655972342
4551.1104768,283.4629067,135.5204578,3.047759,0.0000003,55.2797029935247,1.42226427609569
4553.110086,283.2755521,133.5296455,3.0477597,0.0000003,55.3307990986016,1.41321760209575
4555.1096952,283.0881987,131.5388326,3.0477604,0.0000003,55.3816789347692,1.40853341344074
4557.1093043,282.9008467,129.5480194,3.047761,0.0000003,55.432281545925,1.40214298705775
4559.1089135,282.7134961,127.5572067,3.0477617,0.0000003,55.482518332239,1.39327302068289
4561.1085227,282.5261466,125.5663934,3.0477623,0.0000003,55.5325438392659,1.38866753882374
4563.1081318,282.3387984,123.57558,3.0477629,0.0000003,55.5822982166605,1.38238263313351
4565.107741,282.1514514,121.5847669,3.0477635,0.0000003,55.6316953630184,1.37368189692059
4567.1073502,281.9641056,119.5939532,3.0477641,0.0000003,55.6808862201546,1.36915785797407
4569.1069594,281.776761,117.6031394,3.0477647,0.0000003,55.7298117428773,1.36297298360699
4571.1065685,281.5894175,115.612326,3.0477653,0.0000003,55.778388428687,1.35443942641994
4573.1061777,281.4020751,113.6215121,3.0477658,0.0000003,55.8267634154685,1.34998822400161
4575.1057869,281.2147337,111.630698,3.0477664,0.0000003,55.8748788635567,1.34390624189088
4577.1053961,281.0273935,109.6398842,3.0477669,0.0000003,55.9226536686915,1.33553729680766
4579.1050052,280.8400543,107.64907,3.0477674,0.0000003,55.9702312651305,1.33115880593304
4581.1046144,280.6527161,105.6582556,3.0477679,0.0000003,56.0175548186155,1.32517393508661
4583.1042236,280.4653789,103.6674415,3.0477684,0.0000002,56.0645455234422,1.31696155767117
4585.1038327,280.2780426,101.676627,3.0477689,0.0000002,56.1113434103818,1.31265520037572
4587.1034419,280.0907074,99.6858124,3.0477694,0.0000002,56.1578926501325,1.30676723882312
4589.1030511,279.903373,97.694998,3.0477698,0.0000002,56.204116735536,1.29871154772274
4591.1026603,279.7160396,95.7041832,3.0477703,0.0000002,56.2501521938539,1.29447389269041
4593.1022694,279.5287071,93.7133684,3.0477707,0.0000002,56.295944100946,1.28867696819062
4595.1018786,279.3413755,91.7225537,3.0477712,0.0000002,56.341418148354,1.28076945005974
4597.1014878,279.1540447,89.7317387,3.0477716,0.0000002,56.386707859974,1.2766055283174
4599.1010969,278.9667148,87.7409236,3.047772,0.0000002,56.4317590160398,1.27089898678872
4601.1007061,278.7793857,85.7501086,3.0477724,0.0000002,56.4764994071153,1.26313672629484
4603.1003153,278.5920574,83.7592934,3.0477728,0.0000002,56.5210594538756,1.25904014310372
4605.0999245,278.40473,81.7684781,3.0477732,0.0000002,56.5653858411284,1.2534233107111
4607.0995336,278.2174033,79.7776629,3.0477736,0.0000002,56.6094083581208,1.24580331744716
4609.0991428,278.0300774,77.7868475,3.047774,0.0000002,56.6532543224534,1.24177030894639
4611.098752,277.8427522,75.796032,3.0477744,0.0000002,56.6968714235427,1.2362425350777
4613.0983612,277.6554279,73.8052165,3.0477748,0.0000002,56.7401914491435,1.22876421745776
4615.0979703,277.4681042,71.8144009,3.0477751,0.0000002,56.7833385137636,1.22479115623435
4617.0975795,277.2807813,69.8235852,3.0477755,0.0000002,56.8262614116284,1.2193515748116
4619.0971887,277.093459,67.8327695,3.0477758,0.0000002,56.8688936288236,1.21200596189817
4621.0967978,276.9061375,65.8419537,3.0477762,0.0000002,56.9113566772477,1.20810019279544
4623.096407,276.7188167,63.8511378,3.0477765,0.0000002,56.953599854966,1.20273941395021
4625.0960162,276.5314965,61.8603219,3.0477769,0.0000002,56.9955587473886,1.19552872817512
4627.0956254,276.344177,59.8695059,3.0477772,0.0000002,57.0373519631191,1.19168336435473
4629.0952345,276.1568582,57.8786899,3.0477775,0.0000002,57.0789296045941,1.18640334290502
4631.0948437,275.96954,55.8878737,3.0477779,0.0000002,57.1202291560397,1.17932394796649
4633.0944529,275.7822224,53.8970576,3.0477782,0.0000002,57.161366323082,1.17553497030639
4635.0940621,275.5949055,51.9062414,3.0477785,0.0000002,57.2022923125587,1.17034015692614
4637.0936712,275.4075892,49.915425,3.0477788,0.0000002,57.2429460070002,1.16338282040413
4639.0932804,275.2202735,47.9246087,3.0477791,0.0000002,57.28344070988,1.15965459700641
4641.0928896,275.0329584,45.9337924,3.0477794,0.0000001,57.323728231624,1.15453529888655
4643.0924987,274.8456439,43.9429758,3.0477797,0.0000001,57.3637493538997,1.14770470987031
4645.0921079,274.65833,41.9521593,3.04778,0.0000001,57.4036146771728,1.14403306113513
4647.0917171,274.4710166,39.9613429,3.0477803,0.0000001,57.443276815989,1.13899089707335
4649.0913263,274.2837039,37.9705261,3.0477806,0.0000001,57.4826780508086,1.13227738064368
4651.0909354,274.0963917,35.9797095,3.0477808,0.0000001,57.5219266797494,1.12866386174163
4653.0905446,273.90908,33.9888929,3.0477811,0.0000001,57.5609760208275,1.12369745043377
4655.0901538,273.7217689,31.9980759,3.0477814,0.0000001,57.5997698534586,1.11709995661016
4657.089763,273.5344583,30.0072591,3.0477817,0.0000001,57.6384141733997,1.11354289952399
4659.0893721,273.3471483,28.0164424,3.0477819,0.0000001,57.6768629021601,1.10864813783033
4661.0889813,273.1598388,26.0256252,3.0477822,0.0000001,57.7150615182738,1.10216831957963
4663.0885905,272.9725298,24.0348083,3.0477825,0.0000001,57.7531135147861,1.09866332722423
4665.0881996,272.7852214,22.0439915,3.0477827,0.0000001,57.7909736170612,1.09384153035026
4667.0878088,272.5979134,20.0531741,3.047783,0.0000001,57.8285887024061,1.08747241815796
4669.087418,272.410606,18.0623571,3.0477832,0.0000001,57.8660600616506,1.08402075428057
4671.0870272,272.2232991,16.0715401,3.0477835,0.0000001,57.9033431235271,1.07927034501742
4673.0866363,272.0359926,14.0807226,3.0477837,0.0000001,57.9403861642795,1.07301071617317
4675.0862455,271.8486867,12.0899055,3.047784,0.0000001,57.9772882725105,1.06961064390736
4677.0858547,271.6613812,10.0990883,3.0477842,0.0000001,58.0140054803417,1.06492719660777
4679.0854639,271.4740762,8.1082707,3.0477845,0.0000001,58.0504875631177,1.05877549537208
4681.085073,271.2867717,6.1174534,3.0477847,0.0000001,58.0868315070331,1.05542833616254
4683.0846822,271.0994677,4.1266361,3.047785,0.0000001,58.1229939474488,1.05081305104791
4685.0842914,270.9121643,2.1358184,3.0477854,0.0000003,58.1589259588046,1.04476496370975
4687.0839005,270.7248621,0.1450011,3.047786,0.0000003,58.1947224252171,1.04146592110449
4689.0835097,270.537561,-1.8458165,3.0477866,0.0000002,58.2303407853051,1.03692007035724
4691.0831189,270.3502608,-3.8366343,3.0477869,0.0000001,58.2657332122571,1.03097114905087
4693.0827281,270.1629611,-5.8274522,3.0477871,0.0000001,58.3009927884443,1.02772415637811
4695.0823372,269.9756618,-7.81827,3.0477873,0.0000001,58.3360773552483,1.02324026212699
4697.0819464,269.7883629,-9.809088,3.0477875,0.0000001,58.3709405852851,1.01739470226744
4699.0815556,269.6010645,-11.7999059,3.0477877,0.0000001,58.4056733584861,1.01419208495785
4701.0811648,269.4137666,-13.7907239,3.047788,0.0000001,58.4402343196989,1.00977403062887
4703.0807739,269.226469,-15.781542,3.0477882,0.0000001,58.4745783402763,1.00402742010875
4705.0803831,269.0391719,-17.77236,3.0477884,0.0000001,58.508794298215,1.00087010945269
4707.0799923,268.8518752,-19.7631781,3.0477886,0.0000001,58.5428415415028,0.996516099911425
4709.0796014,268.6645789,-21.7539964,3.0477888,0.0000001,58.5766760403954,0.990863711294821
4711.0792106,268.477283,-23.7448145,3.047789,0.0000001,58.610384871118,0.987752706664201
4713.0788198,268.2899875,-25.7356327,3.0477892,0.0000001,58.6439279844711,0.983460845064393
4715.078429,268.1026925,-27.7264511,3.0477894,0.0000001,58.6772624497807,0.977900869982814
4717.0780381,267.9153978,-29.7172693,3.0477896,0.0000001,58.7104736414922,0.974837183902611
4719.0776473,267.7281035,-31.7080876,3.0477898,0.0000001,58.7435220130621,0.9706054790026
4721.0772565,267.5408096,-33.6989061,3.04779,0.0000001,58.7763657330541,0.965136159261359
4723.0768657,267.3535161,-35.6897245,3.0477902,0.0000001,58.809088474126,0.962117590736735
4725.0764748,267.166223,-37.6805429,3.0477904,0.0000001,58.8416511924048,0.957944202958739
4727.076084,266.9789302,-39.6713615,3.0477906,0.0000001,58.8740132556878,0.952566577076985
4729.0756932,266.7916378,-41.66218,3.0477907,0.0000001,58.9062565346649,0.949591074308782
4731.0753023,266.6043458,-43.6529985,3.0477909,0.0000001,58.9383424883208,0.945473878582246
4733.0749115,266.4170541,-45.6438172,3.0477911,0.0000001,58.9702316836821,0.940186101498468
4735.0745207,266.2297627,-47.6346357,3.0477913,0.0000001,59.0020041894629,0.937251525510514
4737.0741299,266.0424718,-49.6254544,3.0477915,0.0000001,59.0336221675198,0.933194307189429
4739.073739,265.8551811,-51.6162731,3.0477916,0.0000001,59.0650469837582,0.927988619397428
4741.0733482,265.6678908,-53.6070918,3.0477918,0.0000001,59.0963573056026,0.925098663750472
4743.0729574,265.4806008,-55.5979105,3.047792,0.0000001,59.127515797101,0.921099369059416
4745.0725665,265.2933112,-57.5887294,3.0477921,0.0000001,59.1584847233804,0.915976635136109
4747.0721757,265.1060218,-59.5795482,3.0477923,0.0000001,59.1893411503959,0.91312618773553
4749.0717849,264.9187328,-61.570367,3.0477924,0.0000001,59.220048344746,0.909182688323579
4751.0713941,264.7314441,-63.5611859,3.0477926,0.0000001,59.2505694706018,0.904140828255003
4753.0710032,264.5441556,-65.5520048,3.0477927,0.0000001,59.2809801924431,0.901333662220266
4755.0706124,264.3568675,-67.5428236,3.0477929,0.0000001,59.3112441790835,0.897443734014863
4757.0702216,264.1695796,-69.5336427,3.047793,0.0000001,59.3413255940819,0.892483689307934
4759.0698308,263.9822919,-71.5244616,3.0477931,0.0000001,59.371298500263,0.889714436321491
4761.0694399,263.7950046,-73.5152806,3.0477932,0.0000001,59.4011271690147,0.885878980579893
4763.0690491,263.6077175,-75.5060997,3.0477934,0.0000001,59.430776562932,0.88099562746648
4765.0686583,263.4204306,-77.4969187,3.0477935,0.0000001,59.4603195435269,0.878270950440035
4767.0682674,263.2331439,-79.4877377,3.0477936,0.0000001,59.4897204840758,0.874481681228047
4769.0678766,263.0458575,-81.4785569,3.0477937,0.0000001,59.5189456470786,0.869681852442331
4771.0674858,262.8585712,-83.4693759,3.0477938,0,59.5480659918559,0.866987516992042
4773.067095,262.6712852,-85.460195,3.0477939,0,59.5770468948058,0.863257014287465
4775.0667041,262.4839993,-87.4510142,3.047794,0,59.6058551167572,0.85852967311673
4777.0663133,262.2967135,-89.4418333,3.047794,0,59.6345604162328,0.855875197378479
4779.0659225,262.109428,-91.4326525,3.0477941,0,59.6631284715384,0.852192261863945
4781.0655317,261.9221425,-93.4234717,3.0477942,0,59.6915270430532,0.847541039580984
4783.0651408,261.7348572,-95.4142909,3.0477942,0,59.7198244876208,0.844924165600773
4785.06475,261.5475719,-97.40511,3.0477943,0,59.7479869858162,0.841292394791282
4787.0643592,261.3602868,-99.3959293,3.0477943,0,59.7759829972146,0.836712100048792
4789.0639683,261.1730016,-101.3867485,3.0477943,0,59.803879577502,0.834130340043095
4791.0635775,260.9857166,-103.3775677,3.0477943,0,59.8316435093557,0.830550417118402
4793.0631867,260.7984315,-105.368387,3.0477943,0,59.8592438513686,0.826038764720226
4795.0627959,260.6111464,-107.3592061,3.0477943,0,59.8867465582409,0.823495629388767
4797.062405,260.4238613,-109.3500253,3.0477943,0,59.9141187144096,0.819962259970266
4799.0620142,260.2365761,-111.3408446,3.0477943,0,59.9413301780093,0.815519898780723
4801.0616234,260.0492908,-113.3316637,3.0477942,0,59.9684458023983,0.813015974834359
4803.0612326,259.8620054,-115.3224829,3.0477941,0,59.9954327737817,0.809523620460151
4805.0608417,259.6747198,-117.3133021,3.047794,0,60.022262150186,0.805157346075669
4807.0604509,259.4874341,-119.3041212,3.0477939,-0.0000001,60.0489970829176,0.802681103534966
4809.0600601,259.3001481,-121.2949403,3.0477938,-0.0000001,60.0756055610162,0.799239386014018
4811.0596692,259.1128618,-123.2857595,3.0477937,-0.0000001,60.1020591411629,0.794937741844263
4813.0592784,258.9255753,-125.2765785,3.0477935,-0.0000001,60.1284199738428,0.792498739995931
4815.0588876,258.7382884,-127.2673975,3.0477933,-0.0000001,60.1546563497034,0.789102190592896
4817.0584968,258.5510011,-129.2582166,3.0477931,-0.0000001,60.1807405249607,0.784865758201157
4819.0581059,258.3637133,-131.2490356,3.0477929,-0.0000001,60.2067334489203,0.78245854569825
4821.0577151,258.1764251,-133.2398544,3.0477926,-0.0000001,60.2326039141992,0.779107661503715
4823.0573243,257.9891363,-135.2306734,3.0477923,-0.0000002,60.2583248761916,0.774937072665197
4825.0569335,257.8018469,-137.2214921,3.047792,-0.0000002,60.2839561830211,0.772565007139338
4827.0565426,257.6145568,-139.2123109,3.0477916,-0.0000002,60.3094669291041,0.769257400433288
4829.0561518,257.427266,-141.2031296,3.0477912,-0.0000002,60.3348307693645,0.765150184135292
4831.055761,257.2399744,-143.1939482,3.0477908,-0.0000002,60.3601063507395,0.762807728810136
4833.0553701,257.0526819,-145.1847666,3.0477904,-0.0000002,60.3852633696297,0.759546840170636
4835.0549793,256.8653884,-147.1755851,3.0477898,-0.0000003,60.4102758799547,0.755497542393089
4837.0545885,256.6780938,-149.1664034,3.0477893,-0.0000003,60.435201827994,0.753194198680943
4839.0541977,256.4907981,-151.1572216,3.0477887,-0.0000003,60.4600108112526,0.749968370422091
4841.0538068,256.3035011,-153.1480398,3.047788,-0.0000003,60.4846779838855,0.745986682482344
4843.053416,256.1162028,-155.1388577,3.0477873,-0.0000004,60.5092598902681,0.743710734497718
4845.0530252,255.928903,-157.1296755,3.0477865,-0.0000004,60.5337268302594,0.740532573180974
4847.0526344,255.7416016,-159.1204932,3.0477857,-0.0000004,60.5580542568267,0.73660678604147
4849.0522435,255.5542984,-161.1113107,3.0477848,-0.0000005,60.5822977138599,0.734358759914547
4851.0518527,255.3669934,-163.102128,3.0477838,-0.0000005,60.606428102867,0.73122565580075
4853.0514619,255.1796863,-165.0929452,3.0477827,-0.0000006,60.6304212758027,0.727356298754272
4855.051071,254.9923771,-167.0837621,3.0477816,-0.0000006,60.6543320758916,0.725145602511681
4857.0506802,254.8050654,-169.0745788,3.0477804,-0.0000006,60.6781313057629,0.722045884483137
4859.0502894,254.6177512,-171.0653954,3.047779,-0.0000007,60.7017958176029,0.718239524642186
4861.0498986,254.4304342,-173.0562115,3.0477776,-0.0000008,60.7253790528977,0.716051325468061
4863.0495077,254.2431142,-175.0470274,3.047776,-0.0000008,60.7488526166522,0.712997635792505
4865.0491169,254.0557909,-177.0378431,3.0477743,-0.0000009,60.7721937596775,0.709248618193617
4867.0487261,253.8684641,-179.0286584,3.0477724,-0.000001,60.7954549227892,0.707089391543324
4869.0483352,253.6811335,-181.0194733,3.0477705,-0.000001,60.8186081126596,0.704075984744602
4871.0479444,253.4937988,-183.0102879,3.0477683,-0.0000011,60.841630979436,0.700378723154371
4873.0475536,253.3064596,-185.001102,3.047766,-0.0000012,60.8645752632605,0.698251873223718
4875.0471628,253.1191155,-186.9919156,3.0477634,-0.0000013,60.887413171943,0.695276055391346
4877.0467719,252.9317662,-188.9827289,3.0477607,-0.0000014,60.9101229553228,0.691634095294593
4879.0463811,252.7444112,-190.9735414,3.0477577,-0.0000015,60.9327553525082,0.689533838930519
4881.0459903,252.5570501,-192.9643535,3.0477545,-0.0000017,60.9552830729885,0.686599076343389
4883.0455995,252.3696822,-194.955165,3.047751,-0.0000018,60.9776847657558,0.683009681024456
4885.0452086,252.1823071,-196.9459757,3.0477472,-0.000002,61.0000103692408,0.680939503527519
4887.0448178,251.9949241,-198.9367856,3.047743,-0.0000022,61.022232694259,0.678036974624536
4889.044427,251.8075325,-200.9275949,3.0477385,-0.0000023,61.0443311896699,0.674503648467105
4891.0440361,251.6201315,-202.9184032,3.0477336,-0.0000026,61.066354792507,0.672460745010825
4893.0436453,251.4327204,-204.9092105,3.0477283,-0.0000028,61.0882767152759,0.669596938688487
4895.0432545,251.2452981,-206.9000169,3.0477225,-0.000003,61.1100769061645,0.666117018069394
4897.0428637,251.0578638,-208.890822,3.0477161,-0.0000033,61.131803301344,0.664098614087729
4899.0424728,250.8704162,-210.8816259,3.0477092,-0.0000036,61.1534295150152,0.661270888824892
4901.042082,250.682954,-212.8724285,3.0477015,-0.000004,61.1749359946917,0.65784166893655
4903.0416912,250.495476,-214.8632295,3.0476932,-0.0000044,61.1963697756809,0.655848094525859
4905.0413004,250.3079805,-216.8540289,3.047684,-0.0000048,61.217704973704,0.653059739272794
4907.0409095,250.1204658,-218.8448266,3.0476738,-0.0000053,61.2389223354193,0.649678618699617
4909.0405187,249.9329297,-220.8356221,3.0476626,-0.0000059,61.2600682956274,0.647716259109452
4911.0401279,249.7453701,-222.8264154,3.0476501,-0.0000066,61.2811169710351,0.644958433066004
4913.039737,249.5577844,-224.8172065,3.0476362,-0.0000073,61.3020497083427,0.641625712353743
4915.0393462,249.3701694,-226.8079946,3.0476208,-0.0000082,61.3229121413016,0.639688756604188
4917.0389554,249.1825219,-228.7987796,3.0476034,-0.0000092,61.3436786879689,0.636964833671931
4919.0385646,248.9948377,-230.7895613,3.047584,-0.0000103,61.3643311945458,0.633680816516229
4921.0381737,248.8071125,-232.780339,3.0475621,-0.0000116,61.3849144939131,0.63176959714439
4923.0377829,248.6193409,-234.7711124,3.0475373,-0.0000131,61.4054033054815,0.629079843155893
4925.0373921,248.4315169,-236.761881,3.0475093,-0.0000149,61.4257798749517,0.625841823789889
